pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,q_w,q_x,q_y,q_z,wx,wy,wz
-3.70569e+06,-697421,5.6279e+06,-6420.25,510.823,-4156.24,0.707072,0.707134,-0.00248231,0.00228202,7.764e-07,-9.16205e-07,6.04872e-06
-3.70633e+06,-697370,5.62749e+06,-6419.77,510.912,-4156.96,0.707072,0.707134,-0.00248256,0.00228221,7.76308e-07,-9.16224e-07,6.04792e-06
-3.70697e+06,-697319,5.62707e+06,-6419.3,511.001,-4157.68,0.707072,0.707134,-0.00248281,0.00228239,7.76216e-07,-9.16242e-07,6.04712e-06
-3.70761e+06,-697268,5.62666e+06,-6418.83,511.09,-4158.4,0.707072,0.707134,-0.00248305,0.00228257,7.76124e-07,-9.16261e-07,6.04632e-06
-3.70826e+06,-697217,5.62624e+06,-6418.35,511.179,-4159.12,0.707072,0.707134,-0.0024833,0.00228275,7.76031e-07,-9.16279e-07,6.04552e-06
-3.7089e+06,-697165,5.62582e+06,-6417.88,511.268,-4159.84,0.707071,0.707134,-0.00248354,0.00228293,7.75939e-07,-9.16297e-07,6.04471e-06
-3.70954e+06,-697114,5.62541e+06,-6417.4,511.357,-4160.57,0.707071,0.707134,-0.00248379,0.00228311,7.75847e-07,-9.16316e-07,6.04391e-06
-3.71018e+06,-697063,5.62499e+06,-6416.93,511.446,-4161.29,0.707071,0.707134,-0.00248404,0.00228329,7.75755e-07,-9.16334e-07,6.04311e-06
-3.71082e+06,-697012,5.62458e+06,-6416.46,511.536,-4162.01,0.707071,0.707134,-0.00248428,0.00228348,7.75663e-07,-9.16352e-07,6.04231e-06
-3.71146e+06,-696961,5.62416e+06,-6415.98,511.625,-4162.73,0.707071,0.707134,-0.00248453,0.00228366,7.75571e-07,-9.16371e-07,6.04151e-06
-3.71211e+06,-696910,5.62374e+06,-6415.51,511.714,-4163.45,0.707071,0.707134,-0.00248477,0.00228384,7.75479e-07,-9.16389e-07,6.0407e-06
-3.71275e+06,-696859,5.62333e+06,-6415.03,511.803,-4164.17,0.707071,0.707134,-0.00248502,0.00228402,7.75387e-07,-9.16407e-07,6.0399e-06
-3.71339e+06,-696807,5.62291e+06,-6414.56,511.892,-4164.89,0.707071,0.707134,-0.00248527,0.0022842,7.75295e-07,-9.16425e-07,6.0391e-06
-3.71403e+06,-696756,5.62249e+06,-6414.08,511.981,-4165.61,0.707071,0.707134,-0.00248551,0.00228438,7.75203e-07,-9.16444e-07,6.0383e-06
-3.71467e+06,-696705,5.62208e+06,-6413.61,512.07,-4166.33,0.707071,0.707134,-0.00248576,0.00228456,7.75111e-07,-9.16462e-07,6.0375e-06
-3.71531e+06,-696654,5.62166e+06,-6413.14,512.159,-4167.05,0.707071,0.707134,-0.002486,0.00228474,7.75019e-07,-9.1648e-07,6.03669e-06
-3.71595e+06,-696603,5.62124e+06,-6412.66,512.248,-4167.77,0.707071,0.707134,-0.00248625,0.00228493,7.74927e-07,-9.16498e-07,6.03589e-06
-3.7166e+06,-696551,5.62083e+06,-6412.19,512.337,-4168.49,0.707071,0.707134,-0.0024865,0.00228511,7.74835e-07,-9.16517e-07,6.03509e-06
-3.71724e+06,-696500,5.62041e+06,-6411.71,512.426,-4169.21,0.707071,0.707134,-0.00248674,0.00228529,7.74743e-07,-9.16535e-07,6.03429e-06
-3.71788e+06,-696449,5.61999e+06,-6411.24,512.515,-4169.93,0.707071,0.707134,-0.00248699,0.00228547,7.74651e-07,-9.16553e-07,6.03348e-06
-3.71852e+06,-696398,5.61958e+06,-6410.76,512.604,-4170.65,0.707071,0.707134,-0.00248723,0.00228565,7.7456e-07,-9.16571e-07,6.03268e-06
-3.71916e+06,-696346,5.61916e+06,-6410.29,512.693,-4171.37,0.707071,0.707134,-0.00248748,0.00228583,7.74468e-07,-9.16589e-07,6.03188e-06
-3.7198e+06,-696295,5.61874e+06,-6409.81,512.782,-4172.09,0.707071,0.707134,-0.00248772,0.00228601,7.74376e-07,-9.16607e-07,6.03108e-06
-3.72044e+06,-696244,5.61833e+06,-6409.34,512.871,-4172.81,0.707071,0.707135,-0.00248797,0.00228619,7.74284e-07,-9.16625e-07,6.03027e-06
-3.72108e+06,-696192,5.61791e+06,-6408.86,512.96,-4173.53,0.707071,0.707135,-0.00248821,0.00228637,7.74193e-07,-9.16643e-07,6.02947e-06
-3.72172e+06,-696141,5.61749e+06,-6408.38,513.048,-4174.25,0.707071,0.707135,-0.00248846,0.00228655,7.74101e-07,-9.16661e-07,6.02867e-06
-3.72236e+06,-696090,5.61707e+06,-6407.91,513.137,-4174.97,0.707071,0.707135,-0.00248871,0.00228673,7.74009e-07,-9.16679e-07,6.02786e-06
-3.72301e+06,-696039,5.61666e+06,-6407.43,513.226,-4175.69,0.707071,0.707135,-0.00248895,0.00228692,7.73918e-07,-9.16698e-07,6.02706e-06
-3.72365e+06,-695987,5.61624e+06,-6406.96,513.315,-4176.41,0.707071,0.707135,-0.0024892,0.0022871,7.73826e-07,-9.16716e-07,6.02626e-06
-3.72429e+06,-695936,5.61582e+06,-6406.48,513.404,-4177.13,0.707071,0.707135,-0.00248944,0.00228728,7.73734e-07,-9.16734e-07,6.02546e-06
-3.72493e+06,-695885,5.6154e+06,-6406.01,513.493,-4177.85,0.707071,0.707135,-0.00248969,0.00228746,7.73643e-07,-9.16752e-07,6.02465e-06
-3.72557e+06,-695833,5.61498e+06,-6405.53,513.582,-4178.57,0.707071,0.707135,-0.00248993,0.00228764,7.73551e-07,-9.16769e-07,6.02385e-06
-3.72621e+06,-695782,5.61457e+06,-6405.05,513.671,-4179.29,0.707071,0.707135,-0.00249018,0.00228782,7.7346e-07,-9.16787e-07,6.02305e-06
-3.72685e+06,-695730,5.61415e+06,-6404.58,513.76,-4180.01,0.707071,0.707135,-0.00249042,0.002288,7.73368e-07,-9.16805e-07,6.02224e-06
-3.72749e+06,-695679,5.61373e+06,-6404.1,513.849,-4180.73,0.707071,0.707135,-0.00249067,0.00228818,7.73277e-07,-9.16823e-07,6.02144e-06
-3.72813e+06,-695628,5.61331e+06,-6403.63,513.938,-4181.45,0.707071,0.707135,-0.00249091,0.00228836,7.73185e-07,-9.16841e-07,6.02064e-06
-3.72877e+06,-695576,5.61289e+06,-6403.15,514.026,-4182.17,0.707071,0.707135,-0.00249116,0.00228854,7.73094e-07,-9.16859e-07,6.01983e-06
-3.72941e+06,-695525,5.61248e+06,-6402.67,514.115,-4182.88,0.707071,0.707135,-0.0024914,0.00228872,7.73002e-07,-9.16877e-07,6.01903e-06
-3.73005e+06,-695473,5.61206e+06,-6402.2,514.204,-4183.6,0.707071,0.707135,-0.00249165,0.0022889,7.72911e-07,-9.16895e-07,6.01823e-06
-3.73069e+06,-695422,5.61164e+06,-6401.72,514.293,-4184.32,0.707071,0.707135,-0.00249189,0.00228908,7.7282e-07,-9.16913e-07,6.01742e-06
-3.73133e+06,-695371,5.61122e+06,-6401.24,514.382,-4185.04,0.707071,0.707135,-0.00249214,0.00228926,7.72728e-07,-9.1693e-07,6.01662e-06
-3.73197e+06,-695319,5.6108e+06,-6400.77,514.471,-4185.76,0.70707,0.707135,-0.00249238,0.00228944,7.72637e-07,-9.16948e-07,6.01581e-06
-3.73261e+06,-695268,5.61038e+06,-6400.29,514.56,-4186.48,0.70707,0.707135,-0.00249263,0.00228962,7.72546e-07,-9.16966e-07,6.01501e-06
-3.73325e+06,-695216,5.60997e+06,-6399.81,514.648,-4187.2,0.70707,0.707135,-0.00249287,0.0022898,7.72454e-07,-9.16984e-07,6.01421e-06
-3.73389e+06,-695165,5.60955e+06,-6399.34,514.737,-4187.92,0.70707,0.707135,-0.00249312,0.00228998,7.72363e-07,-9.17002e-07,6.0134e-06
-3.73453e+06,-695113,5.60913e+06,-6398.86,514.826,-4188.64,0.70707,0.707135,-0.00249336,0.00229016,7.72272e-07,-9.17019e-07,6.0126e-06
-3.73517e+06,-695062,5.60871e+06,-6398.38,514.915,-4189.35,0.70707,0.707135,-0.00249361,0.00229034,7.72181e-07,-9.17037e-07,6.0118e-06
-3.73581e+06,-695010,5.60829e+06,-6397.9,515.004,-4190.07,0.70707,0.707135,-0.00249385,0.00229052,7.72089e-07,-9.17055e-07,6.01099e-06
-3.73645e+06,-694959,5.60787e+06,-6397.43,515.092,-4190.79,0.70707,0.707135,-0.0024941,0.00229071,7.71998e-07,-9.17073e-07,6.01019e-06
-3.73709e+06,-694907,5.60745e+06,-6396.95,515.181,-4191.51,0.70707,0.707135,-0.00249434,0.00229089,7.71907e-07,-9.1709e-07,6.00938e-06
-3.73773e+06,-694856,5.60703e+06,-6396.47,515.27,-4192.23,0.70707,0.707135,-0.00249459,0.00229107,7.71816e-07,-9.17108e-07,6.00858e-06
-3.73837e+06,-694804,5.60661e+06,-6395.99,515.359,-4192.95,0.70707,0.707135,-0.00249483,0.00229125,7.71725e-07,-9.17126e-07,6.00777e-06
-3.73901e+06,-694753,5.60619e+06,-6395.52,515.447,-4193.67,0.70707,0.707135,-0.00249508,0.00229143,7.71634e-07,-9.17143e-07,6.00697e-06
-3.73965e+06,-694701,5.60577e+06,-6395.04,515.536,-4194.38,0.70707,0.707135,-0.00249532,0.00229161,7.71543e-07,-9.17161e-07,6.00617e-06
-3.74029e+06,-694650,5.60536e+06,-6394.56,515.625,-4195.1,0.70707,0.707135,-0.00249557,0.00229179,7.71452e-07,-9.17178e-07,6.00536e-06
-3.74093e+06,-694598,5.60494e+06,-6394.08,515.714,-4195.82,0.70707,0.707135,-0.00249581,0.00229197,7.71361e-07,-9.17196e-07,6.00456e-06
-3.74157e+06,-694546,5.60452e+06,-6393.61,515.802,-4196.54,0.70707,0.707135,-0.00249606,0.00229215,7.7127e-07,-9.17214e-07,6.00375e-06
-3.74221e+06,-694495,5.6041e+06,-6393.13,515.891,-4197.26,0.70707,0.707135,-0.0024963,0.00229233,7.71179e-07,-9.17231e-07,6.00295e-06
-3.74285e+06,-694443,5.60368e+06,-6392.65,515.98,-4197.97,0.70707,0.707135,-0.00249655,0.00229251,7.71088e-07,-9.17249e-07,6.00214e-06
-3.74348e+06,-694392,5.60326e+06,-6392.17,516.069,-4198.69,0.70707,0.707135,-0.00249679,0.00229268,7.70997e-07,-9.17266e-07,6.00134e-06
-3.74412e+06,-694340,5.60284e+06,-6391.69,516.157,-4199.41,0.70707,0.707135,-0.00249703,0.00229286,7.70906e-07,-9.17284e-07,6.00053e-06
-3.74476e+06,-694288,5.60242e+06,-6391.21,516.246,-4200.13,0.70707,0.707136,-0.00249728,0.00229304,7.70815e-07,-9.17301e-07,5.99973e-06
-3.7454e+06,-694237,5.602e+06,-6390.74,516.335,-4200.85,0.70707,0.707136,-0.00249752,0.00229322,7.70724e-07,-9.17319e-07,5.99892e-06
-3.74604e+06,-694185,5.60158e+06,-6390.26,516.424,-4201.56,0.70707,0.707136,-0.00249777,0.0022934,7.70634e-07,-9.17336e-07,5.99812e-06
-3.74668e+06,-694134,5.60116e+06,-6389.78,516.512,-4202.28,0.70707,0.707136,-0.00249801,0.00229358,7.70543e-07,-9.17354e-07,5.99731e-06
-3.74732e+06,-694082,5.60074e+06,-6389.3,516.601,-4203,0.70707,0.707136,-0.00249826,0.00229376,7.70452e-07,-9.17371e-07,5.99651e-06
-3.74796e+06,-694030,5.60032e+06,-6388.82,516.69,-4203.72,0.70707,0.707136,-0.0024985,0.00229394,7.70361e-07,-9.17389e-07,5.9957e-06
-3.7486e+06,-693979,5.5999e+06,-6388.34,516.778,-4204.43,0.70707,0.707136,-0.00249875,0.00229412,7.7027e-07,-9.17406e-07,5.9949e-06
-3.74924e+06,-693927,5.59947e+06,-6387.86,516.867,-4205.15,0.70707,0.707136,-0.00249899,0.0022943,7.7018e-07,-9.17423e-07,5.99409e-06
-3.74987e+06,-693875,5.59905e+06,-6387.38,516.956,-4205.87,0.70707,0.707136,-0.00249923,0.00229448,7.70089e-07,-9.17441e-07,5.99329e-06
-3.75051e+06,-693823,5.59863e+06,-6386.9,517.044,-4206.59,0.70707,0.707136,-0.00249948,0.00229466,7.69998e-07,-9.17458e-07,5.99248e-06
-3.75115e+06,-693772,5.59821e+06,-6386.43,517.133,-4207.3,0.70707,0.707136,-0.00249972,0.00229484,7.69908e-07,-9.17475e-07,5.99168e-06
-3.75179e+06,-693720,5.59779e+06,-6385.95,517.221,-4208.02,0.70707,0.707136,-0.00249997,0.00229502,7.69817e-07,-9.17493e-07,5.99087e-06
-3.75243e+06,-693668,5.59737e+06,-6385.47,517.31,-4208.74,0.70707,0.707136,-0.00250021,0.0022952,7.69727e-07,-9.1751e-07,5.99007e-06
-3.75307e+06,-693617,5.59695e+06,-6384.99,517.399,-4209.46,0.70707,0.707136,-0.00250045,0.00229538,7.69636e-07,-9.17527e-07,5.98926e-06
-3.75371e+06,-693565,5.59653e+06,-6384.51,517.487,-4210.17,0.70707,0.707136,-0.0025007,0.00229556,7.69545e-07,-9.17545e-07,5.98846e-06
-3.75434e+06,-693513,5.59611e+06,-6384.03,517.576,-4210.89,0.707069,0.707136,-0.00250094,0.00229574,7.69455e-07,-9.17562e-07,5.98765e-06
-3.75498e+06,-693461,5.59569e+06,-6383.55,517.665,-4211.61,0.707069,0.707136,-0.00250119,0.00229592,7.69364e-07,-9.17579e-07,5.98685e-06
-3.75562e+06,-693410,5.59527e+06,-6383.07,517.753,-4212.32,0.707069,0.707136,-0.00250143,0.0022961,7.69274e-07,-9.17596e-07,5.98604e-06
-3.75626e+06,-693358,5.59484e+06,-6382.59,517.842,-4213.04,0.707069,0.707136,-0.00250167,0.00229628,7.69183e-07,-9.17614e-07,5.98523e-06
-3.7569e+06,-693306,5.59442e+06,-6382.11,517.93,-4213.76,0.707069,0.707136,-0.00250192,0.00229646,7.69093e-07,-9.17631e-07,5.98443e-06
-3.75754e+06,-693254,5.594e+06,-6381.63,518.019,-4214.48,0.707069,0.707136,-0.00250216,0.00229663,7.69002e-07,-9.17648e-07,5.98362e-06
-3.75817e+06,-693202,5.59358e+06,-6381.15,518.107,-4215.19,0.707069,0.707136,-0.00250241,0.00229681,7.68912e-07,-9.17665e-07,5.98282e-06
-3.75881e+06,-693151,5.59316e+06,-6380.67,518.196,-4215.91,0.707069,0.707136,-0.00250265,0.00229699,7.68822e-07,-9.17682e-07,5.98201e-06
-3.75945e+06,-693099,5.59274e+06,-6380.19,518.285,-4216.63,0.707069,0.707136,-0.00250289,0.00229717,7.68731e-07,-9.17699e-07,5.9812e-06
-3.76009e+06,-693047,5.59232e+06,-6379.71,518.373,-4217.34,0.707069,0.707136,-0.00250314,0.00229735,7.68641e-07,-9.17717e-07,5.9804e-06
-3.76073e+06,-692995,5.59189e+06,-6379.23,518.462,-4218.06,0.707069,0.707136,-0.00250338,0.00229753,7.68551e-07,-9.17734e-07,5.97959e-06
-3.76136e+06,-692943,5.59147e+06,-6378.75,518.55,-4218.77,0.707069,0.707136,-0.00250363,0.00229771,7.6846e-07,-9.17751e-07,5.97879e-06
-3.762e+06,-692891,5.59105e+06,-6378.27,518.639,-4219.49,0.707069,0.707136,-0.00250387,0.00229789,7.6837e-07,-9.17768e-07,5.97798e-06
-3.76264e+06,-692839,5.59063e+06,-6377.79,518.727,-4220.21,0.707069,0.707136,-0.00250411,0.00229807,7.6828e-07,-9.17785e-07,5.97717e-06
-3.76328e+06,-692788,5.59021e+06,-6377.3,518.816,-4220.92,0.707069,0.707136,-0.00250436,0.00229825,7.6819e-07,-9.17802e-07,5.97637e-06
-3.76392e+06,-692736,5.58978e+06,-6376.82,518.904,-4221.64,0.707069,0.707136,-0.0025046,0.00229842,7.68099e-07,-9.17819e-07,5.97556e-06
-3.76455e+06,-692684,5.58936e+06,-6376.34,518.993,-4222.36,0.707069,0.707136,-0.00250484,0.0022986,7.68009e-07,-9.17836e-07,5.97475e-06
-3.76519e+06,-692632,5.58894e+06,-6375.86,519.081,-4223.07,0.707069,0.707136,-0.00250509,0.00229878,7.67919e-07,-9.17853e-07,5.97395e-06
-3.76583e+06,-692580,5.58852e+06,-6375.38,519.17,-4223.79,0.707069,0.707136,-0.00250533,0.00229896,7.67829e-07,-9.1787e-07,5.97314e-06
-3.76647e+06,-692528,5.58809e+06,-6374.9,519.258,-4224.5,0.707069,0.707136,-0.00250557,0.00229914,7.67739e-07,-9.17887e-07,5.97234e-06
-3.7671e+06,-692476,5.58767e+06,-6374.42,519.347,-4225.22,0.707069,0.707136,-0.00250582,0.00229932,7.67649e-07,-9.17904e-07,5.97153e-06
-3.76774e+06,-692424,5.58725e+06,-6373.94,519.435,-4225.94,0.707069,0.707136,-0.00250606,0.0022995,7.67559e-07,-9.17921e-07,5.97072e-06
-3.76838e+06,-692372,5.58683e+06,-6373.46,519.524,-4226.65,0.707069,0.707136,-0.00250631,0.00229968,7.67469e-07,-9.17938e-07,5.96992e-06
-3.76902e+06,-692320,5.5864e+06,-6372.97,519.612,-4227.37,0.707069,0.707137,-0.00250655,0.00229986,7.67379e-07,-9.17955e-07,5.96911e-06
-3.76965e+06,-692268,5.58598e+06,-6372.49,519.701,-4228.08,0.707069,0.707137,-0.00250679,0.00230003,7.67289e-07,-9.17972e-07,5.9683e-06
-3.77029e+06,-692216,5.58556e+06,-6372.01,519.789,-4228.8,0.707069,0.707137,-0.00250704,0.00230021,7.67199e-07,-9.17988e-07,5.96749e-06
-3.77093e+06,-692164,5.58514e+06,-6371.53,519.878,-4229.52,0.707069,0.707137,-0.00250728,0.00230039,7.67109e-07,-9.18005e-07,5.96669e-06
-3.77156e+06,-692112,5.58471e+06,-6371.05,519.966,-4230.23,0.707069,0.707137,-0.00250752,0.00230057,7.67019e-07,-9.18022e-07,5.96588e-06
-3.7722e+06,-692060,5.58429e+06,-6370.56,520.054,-4230.95,0.707069,0.707137,-0.00250777,0.00230075,7.66929e-07,-9.18039e-07,5.96507e-06
-3.77284e+06,-692008,5.58387e+06,-6370.08,520.143,-4231.66,0.707069,0.707137,-0.00250801,0.00230093,7.66839e-07,-9.18056e-07,5.96427e-06
-3.77347e+06,-691956,5.58344e+06,-6369.6,520.231,-4232.38,0.707069,0.707137,-0.00250825,0.00230111,7.66749e-07,-9.18073e-07,5.96346e-06
-3.77411e+06,-691904,5.58302e+06,-6369.12,520.32,-4233.09,0.707069,0.707137,-0.0025085,0.00230128,7.66659e-07,-9.18089e-07,5.96265e-06
-3.77475e+06,-691852,5.5826e+06,-6368.64,520.408,-4233.81,0.707069,0.707137,-0.00250874,0.00230146,7.66569e-07,-9.18106e-07,5.96184e-06
-3.77539e+06,-691800,5.58217e+06,-6368.15,520.496,-4234.52,0.707069,0.707137,-0.00250898,0.00230164,7.6648e-07,-9.18123e-07,5.96104e-06
-3.77602e+06,-691748,5.58175e+06,-6367.67,520.585,-4235.24,0.707069,0.707137,-0.00250922,0.00230182,7.6639e-07,-9.1814e-07,5.96023e-06
-3.77666e+06,-691696,5.58133e+06,-6367.19,520.673,-4235.95,0.707069,0.707137,-0.00250947,0.002302,7.663e-07,-9.18156e-07,5.95942e-06
-3.7773e+06,-691644,5.5809e+06,-6366.71,520.762,-4236.67,0.707068,0.707137,-0.00250971,0.00230218,7.6621e-07,-9.18173e-07,5.95862e-06
-3.77793e+06,-691592,5.58048e+06,-6366.22,520.85,-4237.38,0.707068,0.707137,-0.00250995,0.00230235,7.66121e-07,-9.1819e-07,5.95781e-06
-3.77857e+06,-691540,5.58006e+06,-6365.74,520.938,-4238.1,0.707068,0.707137,-0.0025102,0.00230253,7.66031e-07,-9.18206e-07,5.957e-06
-3.77921e+06,-691488,5.57963e+06,-6365.26,521.027,-4238.81,0.707068,0.707137,-0.00251044,0.00230271,7.65941e-07,-9.18223e-07,5.95619e-06
-3.77984e+06,-691436,5.57921e+06,-6364.78,521.115,-4239.53,0.707068,0.707137,-0.00251068,0.00230289,7.65851e-07,-9.1824e-07,5.95538e-06
-3.78048e+06,-691384,5.57878e+06,-6364.29,521.203,-4240.24,0.707068,0.707137,-0.00251093,0.00230307,7.65762e-07,-9.18256e-07,5.95458e-06
-3.78111e+06,-691331,5.57836e+06,-6363.81,521.292,-4240.96,0.707068,0.707137,-0.00251117,0.00230324,7.65672e-07,-9.18273e-07,5.95377e-06
-3.78175e+06,-691279,5.57794e+06,-6363.33,521.38,-4241.67,0.707068,0.707137,-0.00251141,0.00230342,7.65583e-07,-9.1829e-07,5.95296e-06
-3.78239e+06,-691227,5.57751e+06,-6362.84,521.468,-4242.39,0.707068,0.707137,-0.00251165,0.0023036,7.65493e-07,-9.18306e-07,5.95215e-06
-3.78302e+06,-691175,5.57709e+06,-6362.36,521.557,-4243.1,0.707068,0.707137,-0.0025119,0.00230378,7.65403e-07,-9.18323e-07,5.95135e-06
-3.78366e+06,-691123,5.57666e+06,-6361.88,521.645,-4243.82,0.707068,0.707137,-0.00251214,0.00230396,7.65314e-07,-9.18339e-07,5.95054e-06
-3.7843e+06,-691071,5.57624e+06,-6361.39,521.733,-4244.53,0.707068,0.707137,-0.00251238,0.00230413,7.65224e-07,-9.18356e-07,5.94973e-06
-3.78493e+06,-691018,5.57581e+06,-6360.91,521.822,-4245.25,0.707068,0.707137,-0.00251263,0.00230431,7.65135e-07,-9.18372e-07,5.94892e-06
-3.78557e+06,-690966,5.57539e+06,-6360.43,521.91,-4245.96,0.707068,0.707137,-0.00251287,0.00230449,7.65045e-07,-9.18389e-07,5.94811e-06
-3.7862e+06,-690914,5.57496e+06,-6359.94,521.998,-4246.68,0.707068,0.707137,-0.00251311,0.00230467,7.64956e-07,-9.18405e-07,5.9473e-06
-3.78684e+06,-690862,5.57454e+06,-6359.46,522.086,-4247.39,0.707068,0.707137,-0.00251335,0.00230485,7.64867e-07,-9.18422e-07,5.9465e-06
-3.78748e+06,-690810,5.57412e+06,-6358.97,522.175,-4248.1,0.707068,0.707137,-0.0025136,0.00230502,7.64777e-07,-9.18438e-07,5.94569e-06
-3.78811e+06,-690757,5.57369e+06,-6358.49,522.263,-4248.82,0.707068,0.707137,-0.00251384,0.0023052,7.64688e-07,-9.18455e-07,5.94488e-06
-3.78875e+06,-690705,5.57327e+06,-6358.01,522.351,-4249.53,0.707068,0.707137,-0.00251408,0.00230538,7.64598e-07,-9.18471e-07,5.94407e-06
-3.78938e+06,-690653,5.57284e+06,-6357.52,522.439,-4250.25,0.707068,0.707137,-0.00251432,0.00230556,7.64509e-07,-9.18487e-07,5.94326e-06
-3.79002e+06,-690601,5.57242e+06,-6357.04,522.528,-4250.96,0.707068,0.707137,-0.00251457,0.00230574,7.6442e-07,-9.18504e-07,5.94245e-06
-3.79066e+06,-690549,5.57199e+06,-6356.55,522.616,-4251.68,0.707068,0.707137,-0.00251481,0.00230591,7.6433e-07,-9.1852e-07,5.94165e-06
-3.79129e+06,-690496,5.57156e+06,-6356.07,522.704,-4252.39,0.707068,0.707137,-0.00251505,0.00230609,7.64241e-07,-9.18537e-07,5.94084e-06
-3.79193e+06,-690444,5.57114e+06,-6355.58,522.792,-4253.1,0.707068,0.707137,-0.00251529,0.00230627,7.64152e-07,-9.18553e-07,5.94003e-06
-3.79256e+06,-690392,5.57071e+06,-6355.1,522.881,-4253.82,0.707068,0.707138,-0.00251554,0.00230645,7.64063e-07,-9.18569e-07,5.93922e-06
-3.7932e+06,-690339,5.57029e+06,-6354.62,522.969,-4254.53,0.707068,0.707138,-0.00251578,0.00230662,7.63973e-07,-9.18586e-07,5.93841e-06
-3.79383e+06,-690287,5.56986e+06,-6354.13,523.057,-4255.24,0.707068,0.707138,-0.00251602,0.0023068,7.63884e-07,-9.18602e-07,5.9376e-06
-3.79447e+06,-690235,5.56944e+06,-6353.65,523.145,-4255.96,0.707068,0.707138,-0.00251626,0.00230698,7.63795e-07,-9.18618e-07,5.93679e-06
-3.7951e+06,-690182,5.56901e+06,-6353.16,523.233,-4256.67,0.707068,0.707138,-0.00251651,0.00230716,7.63706e-07,-9.18634e-07,5.93598e-06
-3.79574e+06,-690130,5.56859e+06,-6352.68,523.321,-4257.39,0.707068,0.707138,-0.00251675,0.00230733,7.63617e-07,-9.18651e-07,5.93517e-06
-3.79637e+06,-690078,5.56816e+06,-6352.19,523.41,-4258.1,0.707068,0.707138,-0.00251699,0.00230751,7.63528e-07,-9.18667e-07,5.93437e-06
-3.79701e+06,-690025,5.56773e+06,-6351.71,523.498,-4258.81,0.707068,0.707138,-0.00251723,0.00230769,7.63439e-07,-9.18683e-07,5.93356e-06
-3.79764e+06,-689973,5.56731e+06,-6351.22,523.586,-4259.53,0.707068,0.707138,-0.00251747,0.00230787,7.6335e-07,-9.18699e-07,5.93275e-06
-3.79828e+06,-689921,5.56688e+06,-6350.74,523.674,-4260.24,0.707068,0.707138,-0.00251772,0.00230804,7.6326e-07,-9.18715e-07,5.93194e-06
-3.79891e+06,-689868,5.56646e+06,-6350.25,523.762,-4260.95,0.707068,0.707138,-0.00251796,0.00230822,7.63171e-07,-9.18732e-07,5.93113e-06
-3.79955e+06,-689816,5.56603e+06,-6349.76,523.85,-4261.67,0.707068,0.707138,-0.0025182,0.0023084,7.63082e-07,-9.18748e-07,5.93032e-06
-3.80018e+06,-689764,5.5656e+06,-6349.28,523.939,-4262.38,0.707067,0.707138,-0.00251844,0.00230857,7.62993e-07,-9.18764e-07,5.92951e-06
-3.80082e+06,-689711,5.56518e+06,-6348.79,524.027,-4263.09,0.707067,0.707138,-0.00251868,0.00230875,7.62904e-07,-9.1878e-07,5.9287e-06
-3.80145e+06,-689659,5.56475e+06,-6348.31,524.115,-4263.81,0.707067,0.707138,-0.00251893,0.00230893,7.62816e-07,-9.18796e-07,5.92789e-06
-3.80209e+06,-689606,5.56433e+06,-6347.82,524.203,-4264.52,0.707067,0.707138,-0.00251917,0.00230911,7.62727e-07,-9.18812e-07,5.92708e-06
-3.80272e+06,-689554,5.5639e+06,-6347.34,524.291,-4265.23,0.707067,0.707138,-0.00251941,0.00230928,7.62638e-07,-9.18828e-07,5.92627e-06
-3.80336e+06,-689502,5.56347e+06,-6346.85,524.379,-4265.94,0.707067,0.707138,-0.00251965,0.00230946,7.62549e-07,-9.18844e-07,5.92546e-06
-3.80399e+06,-689449,5.56305e+06,-6346.36,524.467,-4266.66,0.707067,0.707138,-0.00251989,0.00230964,7.6246e-07,-9.1886e-07,5.92465e-06
-3.80463e+06,-689397,5.56262e+06,-6345.88,524.555,-4267.37,0.707067,0.707138,-0.00252014,0.00230981,7.62371e-07,-9.18876e-07,5.92384e-06
-3.80526e+06,-689344,5.56219e+06,-6345.39,524.643,-4268.08,0.707067,0.707138,-0.00252038,0.00230999,7.62282e-07,-9.18892e-07,5.92303e-06
-3.8059e+06,-689292,5.56177e+06,-6344.91,524.731,-4268.8,0.707067,0.707138,-0.00252062,0.00231017,7.62193e-07,-9.18908e-07,5.92222e-06
-3.80653e+06,-689239,5.56134e+06,-6344.42,524.82,-4269.51,0.707067,0.707138,-0.00252086,0.00231035,7.62105e-07,-9.18924e-07,5.92141e-06
-3.80717e+06,-689187,5.56091e+06,-6343.93,524.908,-4270.22,0.707067,0.707138,-0.0025211,0.00231052,7.62016e-07,-9.1894e-07,5.9206e-06
-3.8078e+06,-689134,5.56048e+06,-6343.45,524.996,-4270.93,0.707067,0.707138,-0.00252134,0.0023107,7.61927e-07,-9.18956e-07,5.91979e-06
-3.80843e+06,-689082,5.56006e+06,-6342.96,525.084,-4271.65,0.707067,0.707138,-0.00252159,0.00231088,7.61838e-07,-9.18972e-07,5.91898e-06
-3.80907e+06,-689029,5.55963e+06,-6342.47,525.172,-4272.36,0.707067,0.707138,-0.00252183,0.00231105,7.6175e-07,-9.18988e-07,5.91817e-06
-3.8097e+06,-688977,5.5592e+06,-6341.99,525.26,-4273.07,0.707067,0.707138,-0.00252207,0.00231123,7.61661e-07,-9.19004e-07,5.91736e-06
