a,e,i,RAAN,argp,nu
6.77775e+06,0.000948288,1.69367,6.90778e-07,0.258689,6.20531
6.77775e+06,0.000948205,1.69367,6.92062e-07,0.258852,6.20526
6.77775e+06,0.000948122,1.69367,6.93344e-07,0.259015,6.20521
6.77775e+06,0.000948039,1.69367,6.94624e-07,0.259178,6.20516
6.77775e+06,0.000947956,1.69367,6.95902e-07,0.259341,6.20511
6.77775e+06,0.000947872,1.69367,6.97177e-07,0.259504,6.20506
6.77775e+06,0.000947789,1.69367,6.98609e-07,0.259667,6.20501
6.77775e+06,0.000947706,1.69367,6.99879e-07,0.25983,6.20496
6.77775e+06,0.000947622,1.69367,7.01147e-07,0.259994,6.20491
6.77775e+06,0.000947538,1.69367,7.02412e-07,0.260157,6.20486
6.77775e+06,0.000947455,1.69367,7.03676e-07,0.26032,6.20481
6.77775e+06,0.000947371,1.69367,7.05094e-07,0.260483,6.20476
6.77775e+06,0.000947287,1.69367,7.06353e-07,0.260646,6.20471
6.77774e+06,0.000947203,1.69367,7.07609e-07,0.260809,6.20466
6.77774e+06,0.00094712,1.69367,7.08863e-07,0.260972,6.20461
6.77774e+06,0.000947036,1.69367,7.10428e-07,0.261136,6.20456
6.77774e+06,0.000946952,1.69367,7.11677e-07,0.261299,6.20451
6.77774e+06,0.000946868,1.69367,7.12924e-07,0.261462,6.20446
6.77774e+06,0.000946783,1.69367,7.14324e-07,0.261625,6.20441
6.77774e+06,0.000946699,1.69367,7.15566e-07,0.261788,6.20436
6.77774e+06,0.000946615,1.69367,7.16961e-07,0.261951,6.20432
6.77774e+06,0.000946531,1.69367,7.18199e-07,0.262115,6.20427
6.77774e+06,0.000946446,1.69367,7.19434e-07,0.262278,6.20422
6.77774e+06,0.000946362,1.69367,7.20976e-07,0.262441,6.20417
6.77774e+06,0.000946277,1.69367,7.22361e-07,0.262604,6.20412
6.77774e+06,0.000946193,1.69367,7.23589e-07,0.262767,6.20407
6.77774e+06,0.000946108,1.69367,7.24969e-07,0.26293,6.20402
6.77774e+06,0.000946023,1.69367,7.26193e-07,0.263094,6.20397
6.77774e+06,0.000945939,1.69367,7.27415e-07,0.263257,6.20392
6.77773e+06,0.000945854,1.69367,7.28939e-07,0.26342,6.20387
6.77773e+06,0.000945769,1.69367,7.30309e-07,0.263583,6.20382
6.77773e+06,0.000945684,1.69367,7.31676e-07,0.263747,6.20377
6.77773e+06,0.000945599,1.69367,7.33192e-07,0.26391,6.20372
6.77773e+06,0.000945514,1.69367,7.34402e-07,0.264073,6.20367
6.77773e+06,0.000945429,1.69367,7.35761e-07,0.264236,6.20362
6.77773e+06,0.000945344,1.69367,7.36968e-07,0.264399,6.20357
6.77773e+06,0.000945258,1.69367,7.38322e-07,0.264563,6.20352
6.77773e+06,0.000945173,1.69367,7.39524e-07,0.264726,6.20347
6.77773e+06,0.000945088,1.69367,7.40874e-07,0.264889,6.20342
6.77773e+06,0.000945002,1.69367,7.42521e-07,0.265052,6.20337
6.77773e+06,0.000944917,1.69367,7.43865e-07,0.265216,6.20332
6.77773e+06,0.000944831,1.69367,7.45058e-07,0.265379,6.20327
6.77773e+06,0.000944745,1.69367,7.46547e-07,0.265542,6.20322
6.77773e+06,0.00094466,1.69367,7.47884e-07,0.265705,6.20317
6.77773e+06,0.000944574,1.69367,7.49219e-07,0.265869,6.20312
6.77773e+06,0.000944488,1.69367,7.50403e-07,0.266032,6.20307
6.77772e+06,0.000944402,1.69367,7.52029e-07,0.266195,6.20302
6.77772e+06,0.000944316,1.69367,7.53209e-07,0.266359,6.20297
6.77772e+06,0.00094423,1.69367,7.54829e-07,0.266522,6.20292
6.77772e+06,0.000944144,1.69367,7.56151e-07,0.266685,6.20287
6.77772e+06,0.000944058,1.69367,7.57472e-07,0.266848,6.20282
6.77772e+06,0.000943972,1.69367,7.58936e-07,0.267012,6.20277
6.77772e+06,0.000943886,1.69367,7.60251e-07,0.267175,6.20272
6.77772e+06,0.0009438,1.69367,7.61565e-07,0.267338,6.20267
6.77772e+06,0.000943713,1.69367,7.63021e-07,0.267502,6.20262
6.77772e+06,0.000943627,1.69367,7.64329e-07,0.267665,6.20257
6.77772e+06,0.00094354,1.69367,7.65636e-07,0.267828,6.20252
6.77772e+06,0.000943454,1.69367,7.67084e-07,0.267992,6.20247
6.77772e+06,0.000943367,1.69367,7.6853e-07,0.268155,6.20242
6.77772e+06,0.00094328,1.69367,7.69685e-07,0.268318,6.20237
6.77772e+06,0.000943194,1.69367,7.7127e-07,0.268482,6.20232
6.77772e+06,0.000943107,1.69367,7.72564e-07,0.268645,6.20227
6.77771e+06,0.00094302,1.69367,7.74144e-07,0.268808,6.20222
6.77771e+06,0.000942933,1.69367,7.75433e-07,0.268972,6.20217
6.77771e+06,0.000942846,1.69367,7.76864e-07,0.269135,6.20212
6.77771e+06,0.000942759,1.69367,7.78149e-07,0.269298,6.20207
6.77771e+06,0.000942672,1.69367,7.79717e-07,0.269462,6.20202
6.77771e+06,0.000942585,1.69367,7.80997e-07,0.269625,6.20197
6.77771e+06,0.000942498,1.69367,7.82559e-07,0.269788,6.20192
6.77771e+06,0.00094241,1.69367,7.83977e-07,0.269952,6.20187
6.77771e+06,0.000942323,1.69367,7.85392e-07,0.270115,6.20182
6.77771e+06,0.000942236,1.69367,7.86663e-07,0.270279,6.20177
6.77771e+06,0.000942148,1.69367,7.87932e-07,0.270442,6.20172
6.77771e+06,0.000942061,1.69367,7.8948e-07,0.270605,6.20167
6.77771e+06,0.000941973,1.69367,7.91026e-07,0.270769,6.20162
6.77771e+06,0.000941885,1.69367,7.92288e-07,0.270932,6.20157
6.77771e+06,0.000941798,1.69367,7.93828e-07,0.271096,6.20152
6.7777e+06,0.00094171,1.69367,7.95086e-07,0.271259,6.20147
6.7777e+06,0.000941622,1.69367,7.96759e-07,0.271422,6.20142
6.7777e+06,0.000941534,1.69367,7.98012e-07,0.271586,6.20137
6.7777e+06,0.000941446,1.69367,7.99541e-07,0.271749,6.20132
6.7777e+06,0.000941358,1.69367,8.0079e-07,0.271913,6.20127
6.7777e+06,0.00094127,1.69367,8.02314e-07,0.272076,6.20122
6.7777e+06,0.000941182,1.69367,8.03696e-07,0.272239,6.20117
6.7777e+06,0.000941094,1.69367,8.05214e-07,0.272403,6.20112
6.7777e+06,0.000941005,1.69367,8.0673e-07,0.272566,6.20107
6.7777e+06,0.000940917,1.69367,8.07967e-07,0.27273,6.20102
6.7777e+06,0.000940829,1.69367,8.09477e-07,0.272893,6.20097
6.7777e+06,0.00094074,1.69367,8.10848e-07,0.273057,6.20092
6.7777e+06,0.000940652,1.69367,8.12352e-07,0.27322,6.20087
6.7777e+06,0.000940563,1.69367,8.13854e-07,0.273384,6.20082
6.7777e+06,0.000940475,1.69367,8.15081e-07,0.273547,6.20077
6.7777e+06,0.000940386,1.69367,8.16578e-07,0.273711,6.20072
6.77769e+06,0.000940297,1.69367,8.17937e-07,0.273874,6.20067
6.77769e+06,0.000940208,1.69367,8.19564e-07,0.274038,6.20062
6.77769e+06,0.000940119,1.69367,8.21053e-07,0.274201,6.20057
6.77769e+06,0.00094003,1.69367,8.22539e-07,0.274365,6.20052
6.77769e+06,0.000939941,1.69367,8.23887e-07,0.274528,6.20047
6.77769e+06,0.000939852,1.69367,8.25503e-07,0.274692,6.20042
6.77769e+06,0.000939763,1.69367,8.26847e-07,0.274855,6.20037
6.77769e+06,0.000939674,1.69367,8.28188e-07,0.275019,6.20032
6.77769e+06,0.000939585,1.69367,8.29662e-07,0.275182,6.20027
6.77769e+06,0.000939496,1.69367,8.31266e-07,0.275346,6.20022
6.77769e+06,0.000939406,1.69367,8.32734e-07,0.275509,6.20017
6.77769e+06,0.000939317,1.69367,8.34066e-07,0.275673,6.20012
6.77769e+06,0.000939227,1.69367,8.35529e-07,0.275836,6.20007
6.77769e+06,0.000939138,1.69367,8.36989e-07,0.276,6.20002
6.77769e+06,0.000939048,1.69367,8.38579e-07,0.276163,6.19997
6.77769e+06,0.000938958,1.69367,8.39902e-07,0.276327,6.19992
6.77768e+06,0.000938869,1.69367,8.41487e-07,0.27649,6.19987
6.77768e+06,0.000938779,1.69367,8.43069e-07,0.276654,6.19981
6.77768e+06,0.000938689,1.69367,8.44516e-07,0.276817,6.19976
6.77768e+06,0.000938599,1.69367,8.45961e-07,0.276981,6.19971
6.77768e+06,0.000938509,1.69367,8.47403e-07,0.277145,6.19966
6.77768e+06,0.000938419,1.69367,8.48843e-07,0.277308,6.19961
6.77768e+06,0.000938329,1.69367,8.50281e-07,0.277472,6.19956
6.77768e+06,0.000938239,1.69367,8.51846e-07,0.277635,6.19951
6.77768e+06,0.000938148,1.69367,8.53409e-07,0.277799,6.19946
6.77768e+06,0.000938058,1.69367,8.54709e-07,0.277963,6.19941
6.77768e+06,0.000937968,1.69367,8.56266e-07,0.278126,6.19936
6.77768e+06,0.000937877,1.69367,8.5782e-07,0.27829,6.19931
6.77768e+06,0.000937787,1.69367,8.59243e-07,0.278453,6.19926
6.77768e+06,0.000937696,1.69367,8.60792e-07,0.278617,6.19921
6.77768e+06,0.000937606,1.69367,8.62338e-07,0.278781,6.19916
6.77767e+06,0.000937515,1.69367,8.63753e-07,0.278944,6.19911
6.77767e+06,0.000937424,1.69367,8.65294e-07,0.279108,6.19906
6.77767e+06,0.000937334,1.69367,8.66833e-07,0.279271,6.19901
6.77767e+06,0.000937243,1.69367,8.68368e-07,0.279435,6.19896
6.77767e+06,0.000937152,1.69367,8.69646e-07,0.279599,6.19891
6.77767e+06,0.000937061,1.69367,8.71176e-07,0.279762,6.19886
6.77767e+06,0.00093697,1.69367,8.72959e-07,0.279926,6.19881
6.77767e+06,0.000936879,1.69367,8.7423e-07,0.28009,6.19876
6.77767e+06,0.000936788,1.69367,8.75752e-07,0.280253,6.19871
6.77767e+06,0.000936696,1.69367,8.77525e-07,0.280417,6.19866
6.77767e+06,0.000936605,1.69367,8.7879e-07,0.280581,6.19861
6.77767e+06,0.000936514,1.69367,8.80557e-07,0.280744,6.19856
6.77767e+06,0.000936422,1.69367,8.82068e-07,0.280908,6.19851
6.77767e+06,0.000936331,1.69367,8.83326e-07,0.281072,6.19846
6.77767e+06,0.000936239,1.69367,8.85084e-07,0.281235,6.19841
6.77766e+06,0.000936148,1.69367,8.86588e-07,0.281399,6.19836
6.77766e+06,0.000936056,1.69367,8.88089e-07,0.281563,6.19831
6.77766e+06,0.000935965,1.69367,8.89588e-07,0.281726,6.19826
6.77766e+06,0.000935873,1.69367,8.91084e-07,0.28189,6.19821
6.77766e+06,0.000935781,1.69367,8.92703e-07,0.282054,6.19816
6.77766e+06,0.000935689,1.69367,8.94194e-07,0.282218,6.19811
6.77766e+06,0.000935597,1.69367,8.95683e-07,0.282381,6.19806
6.77766e+06,0.000935505,1.69367,8.97169e-07,0.282545,6.198
6.77766e+06,0.000935413,1.69367,8.98776e-07,0.282709,6.19795
6.77766e+06,0.000935321,1.69367,9.00257e-07,0.282872,6.1979
6.77766e+06,0.000935229,1.69367,9.01859e-07,0.283036,6.19785
6.77766e+06,0.000935136,1.69367,9.03335e-07,0.2832,6.1978
6.77766e+06,0.000935044,1.69367,9.04809e-07,0.283364,6.19775
6.77766e+06,0.000934952,1.69367,9.06525e-07,0.283527,6.1977
6.77766e+06,0.000934859,1.69367,9.07993e-07,0.283691,6.19765
6.77765e+06,0.000934767,1.69367,9.09581e-07,0.283855,6.1976
6.77765e+06,0.000934674,1.69367,9.11045e-07,0.284019,6.19755
6.77765e+06,0.000934582,1.69367,9.12628e-07,0.284182,6.1975
6.77765e+06,0.000934489,1.69367,9.14329e-07,0.284346,6.19745
6.77765e+06,0.000934396,1.69367,9.15785e-07,0.28451,6.1974
6.77765e+06,0.000934303,1.69367,9.1736e-07,0.284674,6.19735
6.77765e+06,0.000934211,1.69367,9.18932e-07,0.284838,6.1973
6.77765e+06,0.000934118,1.69367,9.2038e-07,0.285001,6.19725
6.77765e+06,0.000934025,1.69367,9.22068e-07,0.285165,6.1972
6.77765e+06,0.000933932,1.69367,9.23632e-07,0.285329,6.19715
6.77765e+06,0.000933838,1.69367,9.25193e-07,0.285493,6.1971
6.77765e+06,0.000933745,1.69367,9.26632e-07,0.285657,6.19705
6.77765e+06,0.000933652,1.69367,9.28308e-07,0.28582,6.197
6.77765e+06,0.000933559,1.69367,9.29861e-07,0.285984,6.19695
6.77765e+06,0.000933465,1.69367,9.31412e-07,0.286148,6.1969
6.77764e+06,0.000933372,1.69367,9.33198e-07,0.286312,6.19685
6.77764e+06,0.000933279,1.69367,9.34625e-07,0.286476,6.19679
6.77764e+06,0.000933185,1.69367,9.36168e-07,0.28664,6.19674
6.77764e+06,0.000933091,1.69367,9.37945e-07,0.286803,6.19669
6.77764e+06,0.000932998,1.69367,9.39482e-07,0.286967,6.19664
6.77764e+06,0.000932904,1.69367,9.40899e-07,0.287131,6.19659
6.77764e+06,0.00093281,1.69367,9.42432e-07,0.287295,6.19654
6.77764e+06,0.000932716,1.69367,9.4408e-07,0.287459,6.19649
6.77764e+06,0.000932622,1.69367,9.45608e-07,0.287623,6.19644
6.77764e+06,0.000932529,1.69367,9.47367e-07,0.287787,6.19639
6.77764e+06,0.000932434,1.69367,9.48889e-07,0.287951,6.19634
6.77764e+06,0.00093234,1.69367,9.50643e-07,0.288114,6.19629
6.77764e+06,0.000932246,1.69367,9.5216e-07,0.288278,6.19624
6.77764e+06,0.000932152,1.69367,9.53558e-07,0.288442,6.19619
6.77764e+06,0.000932058,1.69367,9.55303e-07,0.288606,6.19614
6.77763e+06,0.000931963,1.69367,9.56928e-07,0.28877,6.19609
6.77763e+06,0.000931869,1.69367,9.58551e-07,0.288934,6.19604
6.77763e+06,0.000931775,1.69367,9.60056e-07,0.289098,6.19599
6.77763e+06,0.00093168,1.69367,9.61558e-07,0.289262,6.19594
6.77763e+06,0.000931586,1.69367,9.63288e-07,0.289426,6.19589
6.77763e+06,0.000931491,1.69367,9.65016e-07,0.28959,6.19583
6.77763e+06,0.000931396,1.69367,9.66625e-07,0.289754,6.19578
6.77763e+06,0.000931301,1.69367,9.68232e-07,0.289918,6.19573
6.77763e+06,0.000931207,1.69367,9.69836e-07,0.290082,6.19568
6.77763e+06,0.000931112,1.69367,9.71437e-07,0.290245,6.19563
6.77763e+06,0.000931017,1.69367,9.73036e-07,0.290409,6.19558
6.77763e+06,0.000930922,1.69367,9.74746e-07,0.290573,6.19553
6.77763e+06,0.000930827,1.69367,9.76453e-07,0.290737,6.19548
6.77763e+06,0.000930732,1.69367,9.7793e-07,0.290901,6.19543
6.77762e+06,0.000930636,1.69367,9.79631e-07,0.291065,6.19538
6.77762e+06,0.000930541,1.69367,9.81216e-07,0.291229,6.19533
6.77762e+06,0.000930446,1.69367,9.82912e-07,0.291393,6.19528
6.77762e+06,0.000930351,1.69367,9.84605e-07,0.291557,6.19523
6.77762e+06,0.000930255,1.69367,9.8607e-07,0.291721,6.19518
6.77762e+06,0.00093016,1.69367,9.87645e-07,0.291885,6.19513
6.77762e+06,0.000930064,1.69367,9.89329e-07,0.292049,6.19508
6.77762e+06,0.000929968,1.69367,9.91011e-07,0.292213,6.19502
6.77762e+06,0.000929873,1.69367,9.92578e-07,0.292377,6.19497
6.77762e+06,0.000929777,1.69367,9.94366e-07,0.292541,6.19492
6.77762e+06,0.000929681,1.69367,9.95928e-07,0.292705,6.19487
6.77762e+06,0.000929585,1.69367,9.9771e-07,0.292869,6.19482
6.77762e+06,0.000929489,1.69367,9.99267e-07,0.293034,6.19477
6.77762e+06,0.000929393,1.69367,1.00093e-06,0.293198,6.19472
6.77762e+06,0.000929297,1.69367,1.00259e-06,0.293362,6.19467
6.77761e+06,0.000929201,1.69367,1.00414e-06,0.293526,6.19462
6.77761e+06,0.000929105,1.69367,1.00591e-06,0.29369,6.19457
6.77761e+06,0.000929009,1.69367,1.00757e-06,0.293854,6.19452
6.77761e+06,0.000928913,1.69367,1.00922e-06,0.294018,6.19447
6.77761e+06,0.000928816,1.69367,1.01076e-06,0.294182,6.19442
6.77761e+06,0.00092872,1.69367,1.0124e-06,0.294346,6.19437
6.77761e+06,0.000928623,1.69367,1.01416e-06,0.29451,6.19432
6.77761e+06,0.000928527,1.69367,1.01591e-06,0.294674,6.19426
6.77761e+06,0.00092843,1.69367,1.01754e-06,0.294838,6.19421
6.77761e+06,0.000928334,1.69367,1.01907e-06,0.295002,6.19416
6.77761e+06,0.000928237,1.69367,1.02103e-06,0.295167,6.19411
6.77761e+06,0.00092814,1.69367,1.02255e-06,0.295331,6.19406
6.77761e+06,0.000928043,1.69367,1.02418e-06,0.295495,6.19401
6.77761e+06,0.000927947,1.69367,1.02591e-06,0.295659,6.19396
6.7776e+06,0.00092785,1.69367,1.02753e-06,0.295823,6.19391
6.7776e+06,0.000927753,1.69367,1.02926e-06,0.295987,6.19386
6.7776e+06,0.000927656,1.69367,1.03109e-06,0.296151,6.19381
6.7776e+06,0.000927558,1.69367,1.0326e-06,0.296315,6.19376
6.7776e+06,0.000927461,1.69367,1.03432e-06,0.29648,6.19371
6.7776e+06,0.000927364,1.69367,1.03603e-06,0.296644,6.19366
6.7776e+06,0.000927267,1.69367,1.03764e-06,0.296808,6.1936
6.7776e+06,0.000927169,1.69367,1.03935e-06,0.296972,6.19355
6.7776e+06,0.000927072,1.69367,1.04106e-06,0.297136,6.1935
6.7776e+06,0.000926974,1.69367,1.04276e-06,0.2973,6.19345
6.7776e+06,0.000926877,1.69367,1.04446e-06,0.297465,6.1934
6.7776e+06,0.000926779,1.69367,1.04616e-06,0.297629,6.19335
6.7776e+06,0.000926681,1.69367,1.04786e-06,0.297793,6.1933
6.7776e+06,0.000926584,1.69367,1.04966e-06,0.297957,6.19325
6.77759e+06,0.000926486,1.69367,1.05135e-06,0.298121,6.1932
6.77759e+06,0.000926388,1.69367,1.05304e-06,0.298286,6.19315
6.77759e+06,0.00092629,1.69367,1.05472e-06,0.29845,6.1931
6.77759e+06,0.000926192,1.69368,1.05662e-06,0.298614,6.19305
6.77759e+06,0.000926094,1.69368,1.0583e-06,0.298778,6.19299
6.77759e+06,0.000925996,1.69368,1.05976e-06,0.298943,6.19294
6.77759e+06,0.000925898,1.69368,1.06165e-06,0.299107,6.19289
6.77759e+06,0.0009258,1.69368,1.06343e-06,0.299271,6.19284
6.77759e+06,0.000925701,1.69368,1.06499e-06,0.299435,6.19279
6.77759e+06,0.000925603,1.69368,1.06676e-06,0.2996,6.19274
6.77759e+06,0.000925505,1.69368,1.06842e-06,0.299764,6.19269
6.77759e+06,0.000925406,1.69368,1.07019e-06,0.299928,6.19264
6.77759e+06,0.000925308,1.69368,1.07185e-06,0.300092,6.19259
6.77759e+06,0.000925209,1.69368,1.07381e-06,0.300257,6.19254
6.77758e+06,0.00092511,1.69368,1.07547e-06,0.300421,6.19249
6.77758e+06,0.000925012,1.69368,1.07722e-06,0.300585,6.19243
6.77758e+06,0.000924913,1.69368,1.07887e-06,0.300749,6.19238
6.77758e+06,0.000924814,1.69368,1.08062e-06,0.300914,6.19233
6.77758e+06,0.000924715,1.69368,1.08246e-06,0.301078,6.19228
6.77758e+06,0.000924616,1.69368,1.0841e-06,0.301242,6.19223
6.77758e+06,0.000924517,1.69368,1.08584e-06,0.301407,6.19218
6.77758e+06,0.000924418,1.69368,1.08748e-06,0.301571,6.19213
6.77758e+06,0.000924319,1.69368,1.08942e-06,0.301735,6.19208
6.77758e+06,0.00092422,1.69368,1.09105e-06,0.3019,6.19203
6.77758e+06,0.000924121,1.69368,1.09288e-06,0.302064,6.19198
6.77758e+06,0.000924021,1.69368,1.0947e-06,0.302228,6.19192
6.77758e+06,0.000923922,1.69368,1.09643e-06,0.302393,6.19187
6.77758e+06,0.000923822,1.69368,1.09804e-06,0.302557,6.19182
6.77757e+06,0.000923723,1.69368,1.09996e-06,0.302721,6.19177
6.77757e+06,0.000923623,1.69368,1.10158e-06,0.302886,6.19172
6.77757e+06,0.000923524,1.69368,1.10339e-06,0.30305,6.19167
6.77757e+06,0.000923424,1.69368,1.1052e-06,0.303215,6.19162
6.77757e+06,0.000923324,1.69368,1.10691e-06,0.303379,6.19157
6.77757e+06,0.000923225,1.69368,1.10881e-06,0.303543,6.19152
6.77757e+06,0.000923125,1.69368,1.11051e-06,0.303708,6.19147
6.77757e+06,0.000923025,1.69368,1.11231e-06,0.303872,6.19141
6.77757e+06,0.000922925,1.69368,1.1141e-06,0.304036,6.19136
6.77757e+06,0.000922825,1.69368,1.1158e-06,0.304201,6.19131
6.77757e+06,0.000922725,1.69368,1.11749e-06,0.304365,6.19126
6.77757e+06,0.000922625,1.69368,1.11937e-06,0.30453,6.19121
6.77757e+06,0.000922524,1.69368,1.12106e-06,0.304694,6.19116
6.77757e+06,0.000922424,1.69368,1.12294e-06,0.304859,6.19111
6.77756e+06,0.000922324,1.69368,1.12462e-06,0.305023,6.19106
6.77756e+06,0.000922223,1.69368,1.12649e-06,0.305187,6.19101
6.77756e+06,0.000922123,1.69368,1.12817e-06,0.305352,6.19095
6.77756e+06,0.000922022,1.69368,1.13003e-06,0.305516,6.1909
6.77756e+06,0.000921922,1.69368,1.1319e-06,0.305681,6.19085
6.77756e+06,0.000921821,1.69368,1.13366e-06,0.305845,6.1908
6.77756e+06,0.00092172,1.69368,1.13543e-06,0.30601,6.19075
6.77756e+06,0.00092162,1.69368,1.13718e-06,0.306174,6.1907
6.77756e+06,0.000921519,1.69368,1.13904e-06,0.306339,6.19065
6.77756e+06,0.000921418,1.69368,1.14089e-06,0.306503,6.1906
6.77756e+06,0.000921317,1.69368,1.14264e-06,0.306668,6.19055
6.77756e+06,0.000921216,1.69368,1.14448e-06,0.306832,6.19049
6.77756e+06,0.000921115,1.69368,1.14632e-06,0.306997,6.19044
6.77755e+06,0.000921014,1.69368,1.14807e-06,0.307161,6.19039
6.77755e+06,0.000920912,1.69368,1.1499e-06,0.307326,6.19034
6.77755e+06,0.000920811,1.69368,1.15164e-06,0.30749,6.19029
6.77755e+06,0.00092071,1.69368,1.15347e-06,0.307655,6.19024
6.77755e+06,0.000920609,1.69368,1.1553e-06,0.307819,6.19019
6.77755e+06,0.000920507,1.69368,1.15722e-06,0.307984,6.19014
6.77755e+06,0.000920406,1.69368,1.15894e-06,0.308148,6.19009
6.77755e+06,0.000920304,1.69368,1.16076e-06,0.308313,6.19003
6.77755e+06,0.000920202,1.69368,1.16267e-06,0.308478,6.18998
6.77755e+06,0.000920101,1.69368,1.16449e-06,0.308642,6.18993
6.77755e+06,0.000919999,1.69368,1.1662e-06,0.308807,6.18988
6.77755e+06,0.000919897,1.69368,1.1681e-06,0.308971,6.18983
6.77755e+06,0.000919795,1.69368,1.16991e-06,0.309136,6.18978
6.77755e+06,0.000919694,1.69368,1.17171e-06,0.3093,6.18973
6.77754e+06,0.000919592,1.69368,1.1736e-06,0.309465,6.18968
6.77754e+06,0.000919489,1.69368,1.1753e-06,0.30963,6.18962
6.77754e+06,0.000919387,1.69368,1.17719e-06,0.309794,6.18957
6.77754e+06,0.000919285,1.69368,1.17908e-06,0.309959,6.18952
6.77754e+06,0.000919183,1.69368,1.18096e-06,0.310123,6.18947
6.77754e+06,0.000919081,1.69368,1.18274e-06,0.310288,6.18942
6.77754e+06,0.000918978,1.69368,1.18462e-06,0.310453,6.18937
6.77754e+06,0.000918876,1.69368,1.18649e-06,0.310617,6.18932
6.77754e+06,0.000918774,1.69368,1.18836e-06,0.310782,6.18927
6.77754e+06,0.000918671,1.69368,1.19023e-06,0.310947,6.18921
6.77754e+06,0.000918568,1.69368,1.19209e-06,0.311111,6.18916
6.77754e+06,0.000918466,1.69368,1.19377e-06,0.311276,6.18911
6.77754e+06,0.000918363,1.69368,1.19581e-06,0.311441,6.18906
6.77753e+06,0.00091826,1.69368,1.19767e-06,0.311605,6.18901
6.77753e+06,0.000918158,1.69368,1.19934e-06,0.31177,6.18896
6.77753e+06,0.000918055,1.69368,1.20137e-06,0.311935,6.18891
6.77753e+06,0.000917952,1.69368,1.20322e-06,0.312099,6.18886
6.77753e+06,0.000917849,1.69368,1.20515e-06,0.312264,6.1888
6.77753e+06,0.000917746,1.69368,1.20699e-06,0.312429,6.18875
6.77753e+06,0.000917643,1.69368,1.20883e-06,0.312593,6.1887
6.77753e+06,0.000917539,1.69368,1.21067e-06,0.312758,6.18865
6.77753e+06,0.000917436,1.69368,1.21259e-06,0.312923,6.1886
6.77753e+06,0.000917333,1.69368,1.21442e-06,0.313088,6.18855
6.77753e+06,0.000917229,1.69368,1.21643e-06,0.313252,6.1885
6.77753e+06,0.000917126,1.69368,1.21826e-06,0.313417,6.18844
6.77753e+06,0.000917023,1.69368,1.22008e-06,0.313582,6.18839
6.77753e+06,0.000916919,1.69368,1.22199e-06,0.313747,6.18834
6.77752e+06,0.000916815,1.69368,1.2238e-06,0.313911,6.18829
6.77752e+06,0.000916712,1.69368,1.22571e-06,0.314076,6.18824
6.77752e+06,0.000916608,1.69368,1.22761e-06,0.314241,6.18819
6.77752e+06,0.000916504,1.69368,1.22959e-06,0.314406,6.18814
6.77752e+06,0.0009164,1.69368,1.23149e-06,0.31457,6.18808
6.77752e+06,0.000916296,1.69368,1.23329e-06,0.314735,6.18803
6.77752e+06,0.000916193,1.69368,1.23536e-06,0.3149,6.18798
6.77752e+06,0.000916089,1.69368,1.23716e-06,0.315065,6.18793
6.77752e+06,0.000915984,1.69368,1.23904e-06,0.31523,6.18788
6.77752e+06,0.00091588,1.69368,1.24092e-06,0.315394,6.18783
6.77752e+06,0.000915776,1.69368,1.24289e-06,0.315559,6.18778
6.77752e+06,0.000915672,1.69368,1.24476e-06,0.315724,6.18772
6.77752e+06,0.000915567,1.69368,1.24663e-06,0.315889,6.18767
6.77751e+06,0.000915463,1.69368,1.24859e-06,0.316054,6.18762
6.77751e+06,0.000915359,1.69368,1.25054e-06,0.316218,6.18757
6.77751e+06,0.000915254,1.69368,1.2525e-06,0.316383,6.18752
6.77751e+06,0.00091515,1.69368,1.25436e-06,0.316548,6.18747
6.77751e+06,0.000915045,1.69368,1.25621e-06,0.316713,6.18742
6.77751e+06,0.00091494,1.69368,1.25807e-06,0.316878,6.18736
6.77751e+06,0.000914836,1.69368,1.2601e-06,0.317043,6.18731
6.77751e+06,0.000914731,1.69368,1.26212e-06,0.317208,6.18726
6.77751e+06,0.000914626,1.69368,1.26397e-06,0.317373,6.18721
6.77751e+06,0.000914521,1.69368,1.26598e-06,0.317537,6.18716
6.77751e+06,0.000914416,1.69368,1.26783e-06,0.317702,6.18711
6.77751e+06,0.000914311,1.69368,1.26984e-06,0.317867,6.18705
6.77751e+06,0.000914206,1.69368,1.27167e-06,0.318032,6.187
6.7775e+06,0.000914101,1.69368,1.27368e-06,0.318197,6.18695
6.7775e+06,0.000913995,1.69368,1.2756e-06,0.318362,6.1869
6.7775e+06,0.00091389,1.69368,1.27751e-06,0.318527,6.18685
6.7775e+06,0.000913785,1.69368,1.27942e-06,0.318692,6.1868
